Recording timestamp	Sensor	Event	Event value	Gaze point X	Gaze point Y	Validity left	Validity right
64939	Eye Tracker			718	305	Valid	Valid
64943	Eye Tracker			717	305	Valid	Valid
64946	Eye Tracker			717	304	Valid	Valid
64949	Eye Tracker			720	300	Valid	Valid
64953	Mouse						
64953	Eye Tracker			718	304	Valid	Valid
64956	Eye Tracker			718	300	Valid	Valid
64959	Eye Tracker			716	304	Valid	Valid
64963	Eye Tracker			716	306	Valid	Valid
64966	Eye Tracker			715	301	Valid	Valid
64968	Mouse						
64969	Eye Tracker			715	302	Valid	Valid
64973	Eye Tracker			707	309	Valid	Valid
64976	Eye Tracker			682	323	Valid	Valid
64979	Eye Tracker			637	348	Valid	Valid
64983	Eye Tracker			587	384	Valid	Valid
64985	Mouse						
64986	Eye Tracker			537	432	Valid	Valid
64989	Eye Tracker			491	472	Valid	Valid
64993	Eye Tracker			446	519	Valid	Valid
64996	Eye Tracker			397	562	Valid	Valid
64999	Eye Tracker			357	607	Valid	Valid
65001	Mouse						
65003	Eye Tracker			320	660	Valid	Valid
65006	Eye Tracker			290	705	Valid	Valid
65009	Eye Tracker			273	734	Valid	Valid
65013	Eye Tracker			261	773	Valid	Valid
65016	Eye Tracker			252	795	Valid	Valid
65017	Mouse						
65019	Eye Tracker			252	804	Valid	Valid
65023	Eye Tracker			255	803	Valid	Valid
65026	Eye Tracker			253	797	Valid	Valid
65029	Eye Tracker			259	790	Valid	Valid
65033	Mouse						
65033	Eye Tracker			258	796	Valid	Valid
65036	Eye Tracker			250	802	Valid	Valid
65039	Eye Tracker			244	808	Valid	Valid
65043	Eye Tracker			241	812	Valid	Valid
65046	Eye Tracker			244	813	Valid	Valid
65049	Mouse						
65049	Eye Tracker			241	818	Valid	Valid
65053	Eye Tracker			240	812	Valid	Valid
65056	Eye Tracker			242	815	Valid	Valid
65059	Eye Tracker			241	814	Valid	Valid
65063	Eye Tracker			245	809	Valid	Valid
65065	Mouse						
65066	Eye Tracker			246	811	Valid	Valid
65069	Eye Tracker			240	814	Valid	Valid
65073	Eye Tracker			245	810	Valid	Valid
65076	Eye Tracker			243	811	Valid	Valid
65079	Eye Tracker			240	810	Valid	Valid
65080	Mouse						
65083	Eye Tracker			244	812	Valid	Valid
65086	Eye Tracker			244	811	Valid	Valid
65089	Eye Tracker			243	816	Valid	Valid
65093	Eye Tracker			239	811	Valid	Valid
65096	Eye Tracker			240	811	Valid	Valid
65097	Mouse						
65099	Eye Tracker			239	812	Valid	Valid
65103	Eye Tracker			238	811	Valid	Valid
65106	Eye Tracker			238	815	Valid	Valid
65109	Eye Tracker			237	807	Valid	Valid
65113	Mouse						
65113	Eye Tracker			238	818	Valid	Valid
65116	Eye Tracker			234	807	Valid	Valid
65119	Eye Tracker			244	811	Valid	Valid
65123	Eye Tracker			240	805	Valid	Valid
65126	Eye Tracker			236	808	Valid	Valid
65129	Mouse						
65129	Eye Tracker			238	811	Valid	Valid
65133	Eye Tracker			237	810	Valid	Valid
65136	Eye Tracker			236	809	Valid	Valid
65139	Eye Tracker			238	814	Valid	Valid
65143	Eye Tracker			239	811	Valid	Valid
65145	Mouse						
65146	Eye Tracker			239	817	Valid	Valid
65149	Eye Tracker			230	833	Valid	Valid
65153	Eye Tracker			209	859	Valid	Valid
65156	Eye Tracker			187	882	Valid	Valid
65159	Eye Tracker			167	884	Valid	Valid
65161	Mouse						
65163	Eye Tracker			165	893	Valid	Valid
65166	Eye Tracker			171	901	Valid	Valid
65169	Eye Tracker			184	891	Valid	Valid
65173	Eye Tracker			185	883	Valid	Valid
65176	Eye Tracker			185	883	Valid	Valid
65176	Mouse						
65179	Eye Tracker			187	881	Valid	Valid
65183	Eye Tracker			181	882	Valid	Valid
65186	Eye Tracker			188	883	Valid	Valid
65189	Eye Tracker			185	884	Valid	Valid
65193	Mouse						
65193	Eye Tracker			180	889	Valid	Valid
65196	Eye Tracker			182	885	Valid	Valid
65199	Eye Tracker			182	889	Valid	Valid
65203	Eye Tracker			186	896	Valid	Valid
65206	Eye Tracker			179	893	Valid	Valid
65209	Mouse						
65209	Eye Tracker			182	896	Valid	Valid
65213	Eye Tracker			182	895	Valid	Valid
65216	Eye Tracker			180	890	Valid	Valid
65219	Eye Tracker			182	894	Valid	Valid
65223	Eye Tracker			181	898	Valid	Valid
65225	Mouse						
65226	Eye Tracker			180	894	Valid	Valid
65229	Eye Tracker			181	892	Valid	Valid
65233	Eye Tracker			182	893	Valid	Valid
65236	Eye Tracker			183	890	Valid	Valid
65239	Eye Tracker			180	890	Valid	Valid
65241	Mouse						
65243	Eye Tracker			180	893	Valid	Valid
65246	Eye Tracker			179	890	Valid	Valid
65249	Eye Tracker			180	889	Valid	Valid
65253	Eye Tracker			184	899	Valid	Valid
65256	Eye Tracker			182	885	Valid	Valid
65257	Mouse						
65259	Eye Tracker			182	895	Valid	Valid
65263	Eye Tracker			182	895	Valid	Valid
65266	Eye Tracker			185	891	Valid	Valid
65269	Eye Tracker			182	889	Valid	Valid
65273	Eye Tracker			176	890	Valid	Valid
65276	Eye Tracker			181	893	Valid	Valid
65279	Eye Tracker			179	891	Valid	Valid
65283	Eye Tracker			185	892	Valid	Valid
65286	Eye Tracker			178	892	Valid	Valid
65289	Eye Tracker			183	895	Valid	Valid
65293	Eye Tracker			186	890	Valid	Valid
65296	Eye Tracker			180	893	Valid	Valid
65299	Eye Tracker			186	889	Valid	Valid
65303	Eye Tracker			181	892	Valid	Valid
65306	Eye Tracker			180	887	Valid	Valid
65309	Eye Tracker			186	891	Valid	Valid
65313	Eye Tracker			182	887	Valid	Valid
65316	Eye Tracker			184	897	Valid	Invalid
65319	Eye Tracker			184	890	Valid	Valid
65323	Eye Tracker			182	890	Valid	Valid
65326	Eye Tracker			184	887	Valid	Valid
65329	Eye Tracker			186	890	Valid	Valid
65333	Eye Tracker			194	886	Valid	Valid
65336	Eye Tracker			203	885	Valid	Valid
65337	Mouse						
65339	Eye Tracker			204	883	Valid	Valid
65343	Eye Tracker			195	879	Valid	Valid
65346	Eye Tracker			192	885	Valid	Invalid
65349	Eye Tracker			188	885	Valid	Valid
65353	Mouse						
65353	Eye Tracker			191	886	Valid	Valid
65356	Eye Tracker			197	879	Valid	Valid
65359	Eye Tracker			199	880	Valid	Valid
65363	Eye Tracker			194	883	Valid	Valid
65366	Eye Tracker			196	883	Valid	Valid
65369	Mouse						
65369	Eye Tracker			195	881	Valid	Valid
65373	Eye Tracker			197	882	Valid	Valid
65376	Eye Tracker			195	882	Valid	Valid
65379	Eye Tracker			194	877	Valid	Valid
65383	Eye Tracker			197	880	Valid	Valid
65385	Mouse						
65386	Eye Tracker			195	879	Valid	Valid
65389	Eye Tracker			196	890	Valid	Valid
65393	Eye Tracker			197	878	Valid	Valid
65396	Eye Tracker			196	880	Valid	Valid
65399	Eye Tracker			193	879	Valid	Valid
65401	Mouse						
65403	Eye Tracker			198	884	Valid	Valid
65406	Eye Tracker			195	881	Valid	Valid
65409	Eye Tracker			199	883	Valid	Valid
65413	Eye Tracker			196	885	Valid	Valid
65416	Eye Tracker			196	881	Valid	Valid
65417	Mouse						
65419	Eye Tracker			195	881	Valid	Valid
65423	Eye Tracker			198	884	Valid	Valid
65426	Eye Tracker			193	884	Valid	Valid
65429	Eye Tracker			194	885	Valid	Valid
65433	Mouse						
65433	Eye Tracker			196	882	Valid	Valid
65436	Eye Tracker			197	884	Valid	Valid
65439	Eye Tracker			197	886	Valid	Valid
65443	Eye Tracker			195	883	Valid	Valid
65446	Eye Tracker			200	885	Valid	Valid
65449	Mouse						
65449	Eye Tracker			199	886	Valid	Valid
65453	Eye Tracker			197	883	Valid	Valid
65456	Eye Tracker			201	881	Valid	Valid
65459	Eye Tracker			196	881	Valid	Valid
65463	Eye Tracker			198	884	Valid	Valid
65465	Mouse						
65466	Eye Tracker			194	878	Valid	Valid
65469	Eye Tracker			195	878	Valid	Valid
65473	Eye Tracker			196	884	Valid	Valid
65476	Eye Tracker			192	887	Valid	Valid
65479	Eye Tracker			196	888	Valid	Valid
65481	Mouse						
65483	Eye Tracker			192	887	Valid	Valid
65486	Eye Tracker			194	888	Valid	Valid
65489	Eye Tracker			192	889	Valid	Valid
65493	Eye Tracker			194	886	Valid	Valid
65496	Eye Tracker			194	884	Valid	Valid
65496	Mouse						
65499	Eye Tracker			196	881	Valid	Valid
65503	Eye Tracker			197	879	Valid	Valid
65506	Eye Tracker			194	878	Valid	Valid
65509	Eye Tracker			196	883	Valid	Valid
65513	Mouse						
65513	Eye Tracker			194	882	Valid	Valid
65516	Eye Tracker			198	878	Valid	Valid
65519	Eye Tracker			198	881	Valid	Valid
65523	Eye Tracker			196	883	Valid	Valid
65526	Eye Tracker			198	880	Valid	Valid
65529	Mouse						
65529	Eye Tracker			197	877	Valid	Valid
65533	Eye Tracker			197	879	Valid	Valid
65536	Eye Tracker			197	880	Valid	Valid
65539	Eye Tracker			196	881	Valid	Valid
65543	Eye Tracker			193	882	Valid	Valid
65544	Mouse						
65546	Eye Tracker			193	885	Valid	Valid
65549	Eye Tracker			193	884	Valid	Valid
65553	Eye Tracker			194	890	Valid	Valid
65556	Eye Tracker			197	886	Valid	Valid
65559	Eye Tracker			199	888	Valid	Valid
65561	Mouse						
65563	Eye Tracker			198	885	Valid	Valid
65566	Eye Tracker			199	880	Valid	Valid
65569	Eye Tracker			198	883	Valid	Valid
65573	Eye Tracker			197	877	Valid	Valid
65576	Eye Tracker			199	880	Valid	Valid
65577	Mouse						
65579	Eye Tracker			199	880	Valid	Valid
65583	Eye Tracker			197	880	Valid	Valid
65586	Eye Tracker			197	878	Valid	Valid
65589	Eye Tracker			199	876	Valid	Valid
65593	Mouse						
65593	Eye Tracker			198	879	Valid	Valid
65596	Eye Tracker			196	880	Valid	Valid
65599	Eye Tracker			199	878	Valid	Valid
65603	Eye Tracker			194	874	Valid	Valid
65606	Eye Tracker			197	874	Valid	Valid
65608	Mouse						
65609	Eye Tracker			197	878	Valid	Valid
65613	Eye Tracker			196	885	Valid	Valid
65616	Eye Tracker			200	875	Valid	Valid
65619	Eye Tracker			194	880	Valid	Valid
65623	Eye Tracker			196	881	Valid	Valid
65625	Mouse						
65626	Eye Tracker			198	884	Valid	Valid
65629	Eye Tracker			196	883	Valid	Valid
65633	Eye Tracker			200	880	Valid	Valid
65636	Eye Tracker			197	884	Valid	Valid
65639	Eye Tracker			197	891	Valid	Valid
65641	Mouse						
65643	Eye Tracker			196	884	Valid	Valid
65646	Eye Tracker			197	882	Valid	Valid
65649	Eye Tracker			200	885	Valid	Valid
65653	Eye Tracker			196	882	Valid	Valid
65656	Eye Tracker			196	880	Valid	Valid
65656	Mouse						
65659	Eye Tracker			203	879	Valid	Valid
65663	Eye Tracker			201	877	Valid	Valid
65666	Eye Tracker			197	877	Valid	Valid
65669	Eye Tracker			196	879	Valid	Valid
65672	Mouse						
65673	Eye Tracker			202	875	Valid	Valid
65676	Eye Tracker			199	876	Valid	Valid
65679	Eye Tracker			200	876	Valid	Valid
65683	Eye Tracker			201	879	Valid	Valid
65686	Eye Tracker			199	881	Valid	Valid
65689	Mouse						
65689	Eye Tracker			200	880	Valid	Valid
65693	Eye Tracker			198	880	Valid	Valid
65696	Eye Tracker			202	883	Valid	Valid
65699	Eye Tracker			197	882	Valid	Valid
65703	Eye Tracker			196	882	Valid	Valid
65705	Mouse						
65706	Eye Tracker			199	880	Valid	Valid
65709	Eye Tracker			196	881	Valid	Valid
65713	Eye Tracker			197	888	Valid	Valid
65716	Eye Tracker			203	883	Valid	Valid
65719	Eye Tracker			200	878	Valid	Valid
65722	Mouse						
65723	Eye Tracker			197	878	Valid	Valid
65726	Eye Tracker			199	881	Valid	Valid
65729	Eye Tracker			193	881	Valid	Valid
65733	Eye Tracker			199	883	Valid	Valid
65736	Eye Tracker			204	882	Valid	Valid
65737	Mouse						
65739	Eye Tracker			202	884	Valid	Valid
65743	Eye Tracker			197	881	Valid	Valid
65746	Eye Tracker			202	880	Valid	Valid
65749	Eye Tracker			198	885	Valid	Valid
65753	Mouse						
65753	Eye Tracker			196	878	Valid	Valid
65756	Eye Tracker			194	879	Valid	Valid
65759	Eye Tracker			199	880	Valid	Valid
65763	Eye Tracker			197	882	Valid	Valid
65766	Eye Tracker			201	881	Valid	Valid
65769	Mouse						
65769	Eye Tracker			197	880	Valid	Valid
65773	Eye Tracker			197	879	Valid	Valid
65776	Eye Tracker			197	879	Valid	Valid
65779	Eye Tracker			199	875	Valid	Valid
65783	Eye Tracker			201	882	Valid	Valid
65785	Mouse						
65786	Eye Tracker			199	885	Valid	Valid
65789	Eye Tracker			198	882	Valid	Valid
65793	Eye Tracker			195	882	Valid	Valid
65796	Eye Tracker			200	878	Valid	Valid
65799	Eye Tracker			198	882	Valid	Valid
65800	Mouse						
65803	Eye Tracker			199	877	Valid	Valid
65806	Eye Tracker			198	880	Valid	Valid
65809	Eye Tracker			199	878	Valid	Valid
65813	Eye Tracker			201	884	Valid	Valid
65816	Eye Tracker			198	877	Valid	Valid
65817	Mouse						
65819	Eye Tracker			201	883	Valid	Valid
65823	Eye Tracker			201	879	Valid	Valid
65826	Eye Tracker			200	879	Valid	Valid
65829	Eye Tracker			201	879	Valid	Valid
65833	Mouse						
65833	Eye Tracker			200	878	Valid	Valid
65836	Eye Tracker			203	881	Valid	Valid
65839	Eye Tracker			202	881	Valid	Valid
65843	Eye Tracker			199	880	Valid	Valid
65846	Eye Tracker			197	878	Valid	Valid
65849	Mouse						
65849	Eye Tracker			204	879	Valid	Valid
65853	Eye Tracker			205	877	Valid	Valid
65856	Eye Tracker			203	878	Valid	Valid
65859	Eye Tracker			202	881	Valid	Valid
65863	Eye Tracker			205	879	Valid	Valid
65866	Eye Tracker			202	871	Valid	Valid
65869	Eye Tracker			202	877	Valid	Valid
65872	Mouse						
65873	Eye Tracker			203	881	Valid	Valid
65876	Eye Tracker			205	877	Valid	Valid
65879	Eye Tracker			201	881	Valid	Valid
65883	Eye Tracker			203	875	Valid	Valid
65886	Eye Tracker			206	873	Valid	Valid
65888	Mouse						
65889	Eye Tracker			204	876	Valid	Valid
65893	Eye Tracker			202	882	Valid	Valid
65896	Eye Tracker			204	878	Valid	Valid
65899	Eye Tracker			202	879	Valid	Valid
65903	Eye Tracker			205	875	Valid	Valid
65905	Mouse						
65906	Eye Tracker			206	875	Valid	Valid
65909	Eye Tracker			204	878	Valid	Valid
65913	Eye Tracker			202	878	Valid	Valid
65916	Eye Tracker			204	881	Valid	Valid
65919	Eye Tracker			201	877	Valid	Valid
65921	Mouse						
65923	Eye Tracker			204	876	Valid	Valid
65926	Eye Tracker			204	875	Valid	Valid
65929	Eye Tracker			203	882	Valid	Valid
65933	Eye Tracker			205	880	Valid	Valid
65936	Eye Tracker			205	881	Valid	Valid
65939	Eye Tracker			205	879	Valid	Valid
65943	Eye Tracker			204	880	Valid	Valid
65946	Eye Tracker			205	874	Valid	Valid
65949	Eye Tracker			204	875	Valid	Valid
65953	Eye Tracker			204	876	Valid	Valid
65956	Eye Tracker			206	874	Valid	Valid
65959	Eye Tracker			204	879	Valid	Valid
65963	Eye Tracker			201	876	Valid	Valid
65966	Eye Tracker			203	876	Valid	Valid
65969	Eye Tracker			204	875	Valid	Valid
65973	Eye Tracker			203	878	Valid	Valid
65976	Eye Tracker			203	879	Valid	Valid
65979	Eye Tracker			204	880	Valid	Valid
65983	Eye Tracker			202	875	Valid	Valid
65985	Mouse						
65986	Eye Tracker			203	877	Valid	Valid
65989	Eye Tracker			207	877	Valid	Valid
65993	Eye Tracker			202	881	Valid	Valid
65996	Eye Tracker			207	879	Valid	Valid
65999	Eye Tracker			201	875	Valid	Valid
66003	Eye Tracker			201	878	Valid	Valid
66006	Eye Tracker			203	882	Valid	Valid
66009	Eye Tracker			205	880	Valid	Valid
66013	Eye Tracker			203	874	Valid	Valid
66016	Eye Tracker			204	880	Valid	Valid
66019	Eye Tracker			201	874	Valid	Valid
66023	Eye Tracker			202	880	Valid	Valid
66026	Eye Tracker			202	880	Valid	Valid
66029	Eye Tracker			203	875	Valid	Valid
66033	Eye Tracker			201	881	Valid	Valid
66036	Eye Tracker			203	876	Valid	Valid
66039	Eye Tracker			203	877	Valid	Valid
66043	Eye Tracker			203	877	Valid	Valid
66046	Eye Tracker			201	882	Valid	Valid
66049	Eye Tracker			202	879	Valid	Valid
66053	Eye Tracker			199	880	Valid	Valid
66056	Eye Tracker			194	876	Valid	Valid
66059	Eye Tracker			190	876	Valid	Valid
66063	Eye Tracker			192	872	Valid	Valid
66066	Eye Tracker			196	875	Valid	Valid
66069	Eye Tracker			197	867	Valid	Valid
66073	Eye Tracker			196	873	Valid	Valid
66076	Eye Tracker			202	866	Valid	Valid
66079	Eye Tracker			199	870	Valid	Valid
66083	Eye Tracker			204	871	Valid	Valid
66086	Eye Tracker			200	871	Valid	Valid
66089	Mouse						
66089	Eye Tracker			201	872	Valid	Valid
66093	Eye Tracker			194	872	Valid	Valid
66096	Eye Tracker			200	871	Valid	Valid
66099	Eye Tracker			200	874	Valid	Valid
66103	Eye Tracker			201	877	Valid	Valid
66105	Mouse						
66106	Eye Tracker			197	874	Valid	Valid
66109	Eye Tracker			197	871	Valid	Valid
66113	Eye Tracker			198	873	Valid	Valid
66116	Eye Tracker			198	867	Valid	Valid
66119	Eye Tracker			200	873	Valid	Valid
66121	Mouse						
66123	Eye Tracker			200	874	Valid	Valid
66126	Eye Tracker			201	870	Valid	Valid
66129	Eye Tracker			202	875	Valid	Valid
66133	Eye Tracker			203	876	Valid	Valid
66136	Eye Tracker			201	876	Valid	Valid
66136	Mouse						
66139	Eye Tracker			204	874	Valid	Valid
66143	Eye Tracker			202	873	Valid	Valid
66146	Eye Tracker			201	873	Valid	Valid
66149	Eye Tracker			203	873	Valid	Valid
66153	Mouse						
66153	Eye Tracker			202	875	Valid	Valid
66156	Eye Tracker			205	879	Valid	Valid
66159	Eye Tracker			199	873	Valid	Valid
66163	Eye Tracker			204	873	Valid	Valid
66166	Eye Tracker			201	874	Valid	Valid
66169	Eye Tracker			199	874	Valid	Valid
66173	Eye Tracker			205	871	Valid	Valid
66176	Eye Tracker			202	872	Valid	Valid
66177	Mouse						
66179	Eye Tracker			201	868	Valid	Valid
66183	Eye Tracker			200	872	Valid	Valid
66186	Eye Tracker			203	868	Valid	Valid
66189	Eye Tracker			204	869	Valid	Valid
66193	Eye Tracker			202	873	Valid	Valid
66196	Eye Tracker			203	872	Valid	Valid
66199	Eye Tracker			200	874	Valid	Valid
66203	Eye Tracker			203	875	Valid	Valid
66206	Eye Tracker			206	877	Valid	Valid
66209	Eye Tracker			205	877	Valid	Valid
66213	Eye Tracker			204	874	Valid	Valid
66216	Eye Tracker			204	880	Valid	Valid
66219	Eye Tracker			199	875	Valid	Valid
66223	Eye Tracker			200	877	Valid	Valid
66226	Eye Tracker			203	877	Valid	Valid
66229	Eye Tracker			204	875	Valid	Valid
66233	Eye Tracker			203	876	Valid	Valid
66236	Eye Tracker			202	879	Valid	Valid
66239	Eye Tracker			205	874	Valid	Valid
66243	Eye Tracker			201	874	Valid	Valid
66246	Eye Tracker			202	877	Valid	Valid
66249	Eye Tracker			202	874	Valid	Valid
66253	Eye Tracker			200	870	Valid	Valid
66256	Eye Tracker			200	873	Valid	Valid
66259	Eye Tracker			201	871	Valid	Valid
66263	Eye Tracker			199	875	Valid	Valid
66266	Eye Tracker			198	872	Valid	Valid
66269	Eye Tracker			198	871	Valid	Valid
66273	Eye Tracker			195	871	Valid	Valid
66276	Eye Tracker			197	869	Valid	Valid
66279	Eye Tracker			197	873	Valid	Valid
66283	Eye Tracker			197	868	Valid	Valid
66286	Eye Tracker			199	875	Valid	Valid
66289	Mouse						
66289	Eye Tracker			197	872	Valid	Valid
66293	Eye Tracker			195	871	Valid	Valid
66296	Eye Tracker			196	872	Valid	Valid
66299	Eye Tracker			197	873	Valid	Valid
66303	Eye Tracker			200	872	Valid	Valid
66305	Mouse						
66306	Eye Tracker			198	872	Valid	Valid
66309	Eye Tracker			199	875	Valid	Valid
66313	Eye Tracker			201	876	Valid	Valid
66316	Eye Tracker			202	873	Valid	Valid
66319	Eye Tracker			202	871	Valid	Valid
66321	Mouse						
66323	Eye Tracker			206	872	Valid	Valid
66326	Eye Tracker			200	874	Valid	Valid
66329	Eye Tracker			203	870	Valid	Valid
66333	Eye Tracker			205	876	Valid	Valid
66336	Eye Tracker			200	873	Valid	Valid
66336	Mouse						
66339	Eye Tracker			204	873	Valid	Valid
66343	Eye Tracker			198	872	Valid	Valid
66346	Eye Tracker			205	873	Valid	Valid
66349	Eye Tracker			198	875	Valid	Valid
66352	Mouse						
66353	Eye Tracker			198	879	Valid	Valid
66356	Eye Tracker			201	872	Valid	Valid
66359	Eye Tracker			196	871	Valid	Valid
66363	Eye Tracker			201	873	Valid	Valid
66366	Eye Tracker			199	873	Valid	Valid
66369	Eye Tracker			198	871	Valid	Valid
66373	Eye Tracker			201	871	Valid	Valid
66376	Eye Tracker			200	875	Valid	Valid
66379	Eye Tracker			202	872	Valid	Valid
66383	Eye Tracker			198	878	Valid	Valid
66386	Eye Tracker			204	873	Valid	Valid
66389	Eye Tracker			198	875	Valid	Valid
66393	Eye Tracker			200	871	Valid	Valid
66396	Eye Tracker			203	874	Valid	Valid
66399	Eye Tracker			205	871	Valid	Valid
66403	Eye Tracker			197	873	Valid	Valid
66406	Eye Tracker			203	871	Valid	Valid
66409	Mouse						
66409	Eye Tracker			201	877	Valid	Valid
66413	Eye Tracker			200	873	Valid	Valid
66416	Eye Tracker			203	874	Valid	Valid
66419	Eye Tracker			201	876	Valid	Valid
66423	Eye Tracker			203	874	Valid	Valid
66426	Eye Tracker			205	875	Valid	Valid
66429	Eye Tracker			199	868	Valid	Valid
66433	Eye Tracker			205	875	Valid	Valid
66436	Eye Tracker			205	875	Valid	Valid
66439	Eye Tracker			201	876	Valid	Valid
66443	Eye Tracker			206	874	Valid	Valid
66446	Eye Tracker			210	873	Valid	Valid
66449	Eye Tracker			205	876	Valid	Valid
66453	Eye Tracker			208	872	Valid	Valid
66456	Eye Tracker			207	876	Valid	Valid
66459	Eye Tracker			210	871	Valid	Valid
66463	Eye Tracker			206	871	Valid	Valid
66466	Eye Tracker			209	873	Valid	Valid
66469	Eye Tracker			204	871	Valid	Valid
